entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;mano_obra;expediente-numero;financiamiento
Villa Olímpica;Servicio de Mantenimiento Mensual en las manzanas 123 A-B-C-D-E-F-G-I-L-M;Finalizada;Espacio Público;Corporación Buenos Aires Sur;el servicio consiste en  el mantenimiento mensual del predio de  4,82 hectáreas con el desmalezado y corte de césped, limpieza, retiro de ramas, troncos, restos de obra, mantenimiento y reparación de cercos perimetrales.;5672700.00;8;villa lugano;fernandez de la cruz av.,escalada av. y presidente roca av.;2020-11-12;2021-11-07;24;91,63;Destino Verde S.R.L.;2020;Licitación Privada;01-CBAS-2020;30714700304;61;01-CBAS-2020;Internacional
Parque Olímpico;Servicio de mantenimiento mensual en el predio del estacionamiento ex Parque de la Ciudad;Finalizada;Espacio Público;Corporación Buenos Aires Sur;el servicio consiste en  el mantenimiento mensual: desmalezado, limpieza, corte de césped, barrido, barrido profundo de solados, cemento/asfáltico. mantenimiento de red pluvial existente, incluye tareas de desobstrucción manual o con equipo apropiado;4736600.00;8;villa soldati;escalada av. y presidente roca av.;2020-09-10;2022-09-09;24;100;Marcelina Vial SA;2020;Contratacion Menor;02-CBAS-2020;30714545473;68;02-CBAS-2020;GCBA / FoDUS
Obras Comuna 8;Estación Reguladora de Presión y Red Externa de Gas – Complejo Habitacional 180 Viviendas;Paralizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;ejecución de las obras de la infraestructura necesarias de gas natural para el abastecimiento del barrio de 180 viviendas.  se abastecerá desde una planta reguladora a construir, ubicada en la intersección de la av. f.f. de la cruz y calle martínez castro y desde esta planta se tenderá la nueva red externa hasta empalmar con la red existente en la calle mariano acosta.;129763416.00;8;villa soldati;fernandez de la cruz, f., gral. av. y lacarra av.;2022-07-01;2024-02-27;8;73,64;CATEGAS SRL;2022;Licitación Pública;01-CBAS-2022;30685980157;22;01-CBAS-2022;Mixto / Nación / Préstamo BIRF 8706-AR
Obras Comuna 8;Red Interna de Gas - Complejo Habitacional 180 Viviendas;Paralizada;Arquitectura;Corporación Buenos Aires Sur;la obra consiste en la terminación y equipamiento de gabinetes de regulación de gas natural, terminación y equipamiento de baterías de medidores de gas natural, tendido de cañerías internas de gas en media presión, conexión a la red externa de gas de media presión y tareas complementarias de rotura y reconstrucción de solados y de movimiento de suelos para instalación de cañerías de gas natural.;61187277.00;8;villa soldati;fernandez de la cruz, f., gral. av. y lacarra av.;2022-07-01;2024-03-30;5;45,73;CATEGAS SRL;2022;Licitación Pública;02-CBAS-2022;30685980157;27;02-CBAS-2022;GCBA / FoDUS
Obras Comuna 8;Provisión de artefactos - Complejo Habitacional 180 viviendas;Finalizada;Arquitectura;Corporación Buenos Aires Sur;la contratación consite en la adquisición de los artefactos de gas natural del complejo habitacional: 180 (unidades) de calefones, 180 (unidades) de cocinas y 180 (unidades) de calefactores, necesarias para completar las obras de instalación interna de gas.;26462700.00;8;villa soldati;fernandez de la cruz, f., gral. av. y lacarra av.;2022-07-19;2022-07-25;0,1;100;Soluzioni S.A;2022;Licitación Pública;03-CBAS-2022;30715285777;12;03-CBAS-2022;Mixto / CAF / Nación / GCBA
Patio de Juegos;Rivadavia;En ejecución;;Subsecretarí­a de Gestión Comunal;indeterminado;;6;caballito;rivadavia, av. - doblas - rosario - beauchef;;;;;;;;;;45;;Nación / Fuente 11
Patio de Juegos;Periodistas;Finalizada;;Subsecretarí­a de Gestión Comunal;indeterminado;;7;flores;neuquen - nazca, av. - paez - terrada;;;;100;;;;;;31;;Mixto Nación / Préstamo BID AR-L1260
Patio de Juegos;Angel Gris;Finalizada;;Subsecretarí­a de Gestión Comunal;indeterminado;;7;flores;neuquen - nazca, av. - paez - terrada;;;;100;;;;;;29;;Mixto / Nación / Préstamo BIRF 8706-AR
Patio de Juegos;Sudamérica 1;Finalizada;;Subsecretarí­a de Gestión Comunal;indeterminado;;8;villa riachuelo;guamini - fernandez de la cruz, francisco, gral., av. - piedra buena, av. - itaqui;;;;100;;;;;;72;;Nación / Fuente 11
Patio de Juegos;Sudamérica 2;Finalizada;;Subsecretarí­a de Gestión Comunal;indeterminado;;8;villa riachuelo;guamini - fernandez de la cruz, francisco, gral., av. - piedra buena, av. - itaqui;;;;100;;;;;;53;;Internacional
Obras Comuna 8;Sistemas de Reserva de Agua Potable - Complejo Habitacional 180 Viviendas;Finalizada;Arquitectura;Corporación Buenos Aires Sur;la obra consiste en la ejecución de los trabajos necesarios para la regularización de los sistemas de reserva de agua potable de cada uno de los edificios que forman parte del “complejo habitacional 180 viviendas”;3418834.00;8;villa soldati;fernandez de la cruz, f., gral. av. y lacarra av.;2022-04-22;2022-07-21;3;100;Jorge Canelles Ltda;2022;Contratación Directa;01-CBAS-2022;30708832959;50;01-CBAS-2022;Mixto / Nación / GCBA
Obras Comuna 8;Readecuación de Sistema Pluvial, Cloacal y Urbanismo - Complejo Habitacional 180 Viviendas;Paralizada;Espacio Público;Corporación Buenos Aires Sur;ejecución de mejoras en las redes internas cloacales y pluviales, además de mejoras urbanísticas como reparación y pintura de herrerías y parquización en el conjunto habitacional 180 viviendas;33511533.00;8;villa soldati;fernandez de la cruz, f., gral. av. y lacarra av.;2022-12-26;2023-09-22;9;93,19;Jorge Canelles Ltda;2022;Contratación Directa;14-CBAS-2022;30708832959;52;14-CBAS-2022;GCBA
Barrio Los Piletones;Redes cloacales - Complejo Habitacional Los Piletones (Agosto 2022-Julio 2023);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;"servicio mensual de limpieza y reparación de redes cloacales; tareas de reparación y mantenimiento de azoteas y fachadas; iluminación de escaleras y cerramientos perimetrales del complejo habitacional los piletones";14299788.00;8;villa soldati;juan pablo ii, plumerillo, av, asturias;2022-08-01;2023-07-31;12;100;Jorge Canelles Ltda;2022;Convenio;56-GCABA-CBAS-2022;30708832959;29;56-GCABA-CBAS-2022;Mixto Nación / Préstamo BID AR-L1260
Parque Roca;Tanques de Reserva - Parque Roca Sector C;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;la ejecución de reparaciones en la estructura metálica existente, recambio por completo del sistema de cañerías en tanque de bombeo, impulsión y bajadas, instalaciones eléctricas y mantenimiento general del sistema de reserva de agua en el parque roca sector c.;12583242.00;8;villa soldati;av. cnel. roca 3980;2022-10-24;2023-08-26;10,2;100;Servicios Ibarra SRL;2022;Contratación Directa;08-CBAS-2022;30712217444;60;08-CBAS-2022;Mixto Nación / Préstamo BID AR-L1260
Buenos Aires Playa 2020;Buenos Aires Playa 2020: Parque Indoamericano - Obra Civil;Finalizada;Espacio Público;Corporación Buenos Aires Sur;ejecución de playa seca para programa bs as playa 2020;2103459.00;8;villa soldati;escalada av. y castañares av.;2019-12-16;2019-12-30;0,5;100;Marcelina Vial SA;2019;Contratación Directa;53-CBAS-2019;30714545473;17;53-CBAS-2019;Mixto / Nación / Préstamo BIRF 8706-AR
Buenos Aires Playa 2022;Buenos Aires Playa 2022: Parque de la Ciudad - Obra Civil;Finalizada;Espacio Público;Corporación Buenos Aires Sur;ejecución de playa seca para programa bs as playa 2022;2073261.00;8;villa soldati;escalada av. y castañares av.;2021-12-21;2022-01-09;0,6;100;Marcelina Vial SA;2021;Contratación Directa;02-CBAS-2021;30714545473;37;02-CBAS-2021;GCBA / FoDUS
Barrio Olímpico;Reparación cerco perimetral Villa Olímpica;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;tareas de mantenimiento y arreglo del cerco perimetral;121946.00;8;villa lugano;fernandez de la cruz av.,escalada av. y presidente roca av.;2020-01-02;2020-01-31;1;100;Jorge Canelles Ltda;2020;Obra de emergencia;178-PCBAS-2019;30708832959;66;178-PCBAS-2019;Nación
Barrio Los Piletones;Mantenimiento de Redes cloacales - Barrio Los Piletones (enero a marzo);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;servicio mensual de limpieza y reparación de redes cloacales, agua e infraestructura en el barrio los piletones. limpieza y mantenimiento de estación de bombeo;695753.00;8;villa soldati;av. lacarra, plumerillo, ana maria janer, juan pablo ii;2020-01-10;2020-03-31;3;100;Jorge Canelles Ltda;2020;Convenio; 94-PCBAS-2020;30708832959;72; 94-PCBAS-2020;GCBA / FoDUS
Barrio Los Piletones;Mantenimiento de Redes cloacales - Barrio Los Piletones (abril a junio);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;servicio mensual de limpieza y reparación de redes cloacales, agua e infraestructura en el barrio los piletones. limpieza y mantenimiento de estación de bombeo;800116.00;8;villa soldati;av. lacarra, plumerillo, ana maria janer, juan pablo ii;2020-04-01;2020-06-30;3;100;Jorge Canelles Ltda;2020;Convenio; 94-PCBAS-2021;30708832959;55; 94-PCBAS-2021;Mixto / CAF / Nación / GCBA
Barrio Los Piletones;Reparaciones Barrio Piletones - abril 2020;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;reparaciones de pérdidas de agua en la vía pública y en el tanque de agua de torre 19 del chp. recambio de regulador de gas en torre 3, tareas realizadas en pandemia durante 8 de junio al 17 de julio.;139259.00;8;villa soldati;av. lacarra, plumerillo, ana maria janer, juan pablo ii;2020-04-01;2020-04-30;1;100;Jorge Canelles Ltda;2020;Obra de emergencia;88-PCBAS-2020;30708832959;34;88-PCBAS-2020;GCBA
Barrio Los Piletones;Reparaciones Barrio Piletones - relevamiento mayo y junio 20;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;las tareas de reparaciones en vía pública torres 1, 6, 7, 8, 14 y 19 del complejo habitacional, destacamento de gendarmería y oficina de corporación en el barrio los piletones;892914.00;8;villa soldati;av. lacarra, plumerillo, ana maria janer, juan pablo ii;2020-05-01;2020-06-30;2;100;Jorge Canelles Ltda;2020;Obra de emergencia;88-PCBAS-2020;30708832959;19;88-PCBAS-2020;Nación
Barrio Los Piletones;Conexiones de Agua - Los Piletones -;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;se continua con la conexión domiciliaria de cada vecino a la red nueva de agua potable. se realizaron en manzanas 1 (cant. 21) y en mz. 2 (cant. 45),  incluyo la reparación de veredas. se continua con las conexiones en manzana 3 y 4 .;193622.00;8;villa soldati;av. lacarra, plumerillo, ana maria janer, juan pablo ii;2020-04-01;2020-06-30;3;100;Una Nueva Esperanza Ltda;2020;Obra de emergencia;88-PCBAS-2020;30714994952;46;88-PCBAS-2020;Mixto / Nación / GCBA
Barrio Olímpico;Portón, chapas y corte de césped - Barrio Olímpico (mayo 20);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;con carácter de urgencia la realización de tareas  varias de desmalezamiento, limpieza de escombros, limpieza de desagues pluviales, arreglo del portón, fijación de chapas caídas en el perímetro del barrio olímpico y en su estacionamiento;1120246.00;8;villa lugano;fernandez de la cruz av.,escalada av. y presidente roca av.;2020-05-01;2020-05-31;1;100;Santa Ana Ltda;2020;Obra de emergencia;88-PCBAS-2020;30712072705;29;88-PCBAS-2020;Nación / Fuente 11
Parque Olímpico;Rejas, alambrado y portón – Parque Olímpico (mayo 20);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;con carácter de urgencia, trabajos de arreglo y colocación de rejas y alambrado en el parque olímpico;2073079.00;8;villa lugano;escalada av. y presidente roca av.;2020-05-01;2020-05-31;1;100;Santa Ana Ltda;2020;Obra de emergencia;88-PCBAS-2020;30712072705;56;88-PCBAS-2020;Nación / Fuente 11
Barrio Olímpico;Mantenimiento Barrio Olímpico - julio 20;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;con carácter de urgencia la realización de tareas  de mantenimiento de espacios verdes en el  barrio olímpico, manzana 123 a-b-c-d-e-f-g-i-l-m, de esta ciudad;375888.00;8;villa lugano;fernandez de la cruz av.,escalada av. y presidente roca av.;2020-07-01;2020-07-31;1;100;Santa Ana Ltda;2020;Obra de emergencia;88-PCBAS-2020;30712072705;17;88-PCBAS-2020;Nación / Fuente 11
Parque Las Victorias;Mantenimiento integral - abril -mayo y junio 20;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;con carácter de urgencia, la realización de tareas mensuales de mantenimiento integral de 8 (ocho) hectáreas del parque de las victorias.;1260000.00;8;villa lugano;av. larrazábal 4880, entre av. f.f. de la cruz y av. roca;2020-04-01;2020-06-30;3;100;LA IDEA CONSTRUIDA LTDA;2020;Obra de emergencia;88-PCBAS-2020;30711217076;44;88-PCBAS-2020;Mixto / CAF / Nación / GCBA
Barrio Los Piletones;Redes cloacales - Complejo Habitacional Los Piletones (Julio-Dic. 2020);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;"servicio mensual de limpieza y reparación de redes cloacales; tareas de reparación y mantenimiento de azoteas y fachadas; iluminación de escaleras y cerramientos perimetrales del complejo habitacional los piletones";4580367.00;8;villa soldati;juan pablo ii, plumerillo y v. asturias;2020-07-01;2020-12-31;6;100;Jorge Canelles Ltda;2020;Obra de emergencia;88-PCBAS-2020;30708832959;32;88-PCBAS-2020;Internacional
Parque Olímpico;Mantenimiento mensual predio del estacionamiento ex Parque de la Ciudad;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;mantenimiento mensual del predio con las siguientes tareas: desmalezado, limpieza, corte de césped, barrido, barrido profundo de solados, cemento/asfáltico. mantenimiento de red pluvial existente, incluye tareas de desobstrucción manual o con equipo apropiado;2367800.00;8;villa lugano;escalada av. y presidente roca av.;2020-09-10;2021-09-10;12;100;Marcelina Vial SA;2020;Contratacion Menor;02-CBAS-2020;30714545473;39;02-CBAS-2020;Nación / Fuente 11
Barrio Los Piletones;Redes cloacales - Complejo Habitacional Los Piletones (Enero-Junio 2021);Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;"servicio mensual de limpieza y reparación de redes cloacales; tareas de reparación y mantenimiento de azoteas y fachadas; iluminación de escaleras y cerramientos perimetrales del complejo habitacional los piletones.";4580367.00;8;villa soldati;juan pablo ii, plumerillo y v. asturias;2021-01-01;2021-06-30;6;100;Jorge Canelles Ltda;2021;Convenio;65-PCBAS-21;30708832959;67;65-PCBAS-21;Nación / Fuente 11
Obras Comuna 8;Reparación de sistema de iluminación en espacios comunes en C.H. 180 viviendas ;Finalizada;Hidráulica E Infraestructura;Corporación Buenos Aires Sur;la realización de tareas de reparación del sistema de iluminación de los espacios comunes del complejo habitacional de 180 viviendas;83556.00;8;villa soldati;fernandez de la cruz av. y lacarra av.;2021-04-19;2021-05-06;1;100;Jorge Canelles Ltda;2021;Obra de emergencia;88-PCBAS-2020;30708832959;68;88-PCBAS-2020;Mixto Nación / Préstamo BID AR-L1260
Plazas y Parques de Comuna 1;Plaza Garay Patio de Juegos;Finalizada;Espacio Público;Subsecretarí­a de Gestión Comunal;indeterminado;24070879.00;1;constitución;indeterminado;2018-10-29;2019-02-18;4;100;ALGIERI;;;;;44;;Nación / Fuente 14
Plazas y Parques de Comuna 2;Plaza Vicente López y Planes Patio de Juegos;Finalizada;Espacio Público;Subsecretarí­a de Gestión Comunal;indeterminado;6353123.00;2;recoleta;indeterminado;2018-10-08;2018-12-07;2;100;SALVATORI;;;;;44;;Nación
Plazas y Parques de Comuna 11;Plaza Roque Sáenz Peña Patio de Juegos;Finalizada;Espacio Público;Subsecretarí­a de Gestión Comunal;indeterminado;7343975.00;11;villa gral. mitre;indeterminado;2019-11-26;2019-02-04;3;100;ZONA VERDE;;;;;77;;Mixto / CAF / Nación / GCBA
Plazas y Parques de Comuna 4;Plaza Colombia Patio de Juegos;Finalizada;Espacio Público;Subsecretarí­a de Gestión Comunal;indeterminado;17246694.00;4;barracas;indeterminado;2019-05-06;2019-07-10;2;100;INDALTEC;;;;;31;;Nación / Fuente 11
Plazas y Parques de Comuna 9;Plaza Isidora Patio de Juegos y puesta en valor;Finalizada;Espacio Público;Subsecretarí­a de Gestión Comunal;indeterminado;26450854.00;9;liniers;indeterminado;2019-05-06;2019-07-11;2;100;CASA MACCHI;;;;;74;;Mixto Nación / Préstamo BID AR-L1260
Barrio Los Piletones;Impermeabilización de Azotea - Edificio N° 14 - Complejo Habitacional Los Piletones;Finalizada;Arquitectura;Corporación Buenos Aires Sur;la obra consiste en la impermeabilización de la totalidad de las azoteas del edificio nº14 que involucran las azoteas transitables sobre las unidades de vivienda, la cubierta sobre el núcleo de escaleras, la azotea sobre lavaderos y el interior de los mismos, incluye la impermeabilización de la azotea de sala de tanques ubicada en planta baja.;5568107.00;8;villa soldati;sendero de la paz 3954;2022-10-18;2022-11-17;1;100;Las Palmas Ltda;2022;Contratación Directa;05-CBAS-2022;30715625608;22;05-CBAS-2022;Internacional
Barrio Los Piletones;Impermeabilización de Azotea - Edificio N° 15 - Complejo Habitacional Los Piletones;Finalizada;Arquitectura;Corporación Buenos Aires Sur;la obra consiste en la impermeabilización de la totalidad de las azoteas del edificio nº15 que involucran las azoteas transitables sobre las unidades de vivienda, la cubierta sobre el núcleo de escaleras, la azotea sobre lavaderos y el interior de los mismos, incluye la impermeabilización de la azotea de sala de tanques ubicada en planta baja y el reemplazo de cañeria pluvial exterior.;5569868.00;8;villa soldati;janer, ana maria 3956;2022-09-30;2022-10-30;1;100;LA UNION LTDA;2022;Contratación Directa;06-CBAS-2023;30711170053;44;06-CBAS-2023;Internacional
Barrio Los Piletones;Impermeabilización de Azotea - Edificio N° 16 - Complejo Habitacional Los Piletones;Finalizada;Arquitectura;Corporación Buenos Aires Sur;la obra consiste en la impermeabilización de la totalidad de las azoteas del edificio nº 16 que involucran las azoteas transitables sobre las unidades de vivienda, la cubierta sobre el núcleo de escaleras, la azotea sobre lavaderos y el interior de los mismos, incluye la impermeabilización de la azotea de sala de tanques ubicada en planta baja.;5540020.00;8;villa soldati;janer, ana maria 3955;2022-10-20;2022-11-19;1;100;Semillero del Sur Ltda;2022;Contratación Directa;07-CBAS-2022;30717500454;43;07-CBAS-2022;GCBA / FoDUS
